Year,Family_key,Decendents,FamilyCode,FemaleCodeName,MaleCodeName,FemaleBreedcode,MaleBreedcode,MaleBulk,FemaleCipnumber,MaleCipnumber,FemaleAccNumb,MaleAccNumb,Breeder-name,Population,Crop,Remarks,Country
1993,193101,193101,-,SR90.307,OP,SR90.307,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193100,193100,-,SR90.303,OP,SR90.303,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193099,193099,-,SR90.112,OP,SR90.112,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193098,193098,-,SR90.087,OP,SR90.087,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193097,193097,-,SR90.025,OP,SR90.025,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193096,193096,-,SR90.024,OP,SR90.024,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193095,193095,-,SR90.023,OP,SR90.023,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193094,193094,-,SR90.020,OP,SR90.020,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193093,193093,-,SR90.012,OP,SR90.012,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193092,193092,-,SR90.008,OP,SR90.008,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193091,193091,-,SR90.007,OP,SR90.007,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193090,193090,-,SR89.491,YM89.142,SR89.491,YM89.142,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193089,193089,-,SR89.491,YM89.130,SR89.491,YM89.130,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193088,193088,-,SR89.491,YM89.120,SR89.491,YM89.120,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193087,193087,-,SR89.466,SR89.245,SR89.466,SR89.245,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193086,193086,-,SR89.441,YM89.168,SR89.441,YM89.168,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193085,193085,-,SR89.361,OP,SR89.361,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193084,193084,-,SR89.351,OP,SR89.351,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193083,193083,-,SR89.245,SR89.018,SR89.245,SR89.018,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193082,193082,-,SR89.177,YM89.158,SR89.177,YM89.158,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193081,193081,-,SR89.018,YM89.133,SR89.018,YM89.133,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193080,193080,-,SR88.054,OP,SR88.054,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193079,193079,-,SPV 77.003,NCSU 240,SPV77.003,NCSU240,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193078,193078,-,RCB IN-262,YM88.030,RCBIN-262,YM88.030,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193077,193077,-,RCB IN-262,OP,RCBIN-262,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193076,193076,-,RCB IN-252,ST87.070,RCBIN-252,ST87.070,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193075,193075,-,RCB IN-238,YM88.030,RCBIN-238,YM88.030,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,E.MIHOVILOVICH'S THESIS,Peru
1993,193074,193074,-,RCB IN-238,DLP 2247,RCBIN-238,DLP2247,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,E.MIHOVILOVICH'S THESIS,Peru
1993,193073,193073,-,RCB IN-238,DLP 1913,RCBIN-238,DLP1913,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,E.MIHOVILOVICH'S THESIS,Peru
1993,193072,193072,-,RCB IN-238,DLP 886,RCBIN-238,DLP886,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,E.MIHOVILOVICH'S THESIS,Peru
1993,193071,193071,-,RCB IN- 73,YM88.030,RCBIN-73,YM88.030,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193070,193070,-,RCB H-45-2,ST87.070,RCBH-45-2,ST87.070,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193069,193069,-,RCB 2980-H,YM89.209,RCB2980-H,YM89.209,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193068,193068,-,JPKY 16.005,OP,JPKY16.005,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193067,193067,-,NCSU 240,OP,NCSU240,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193066,193066,-,LM92.148,OP,LM92.148,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193065,193065,-,LM92.123,OP,LM92.123,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193064,193064,-,LM92.120,OP,LM92.120,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193063,193063,-,LM92.116,OP,LM92.116,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193062,193062,-,LM92.101,OP,LM92.101,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193061,193061,-,LM92.086,OP,LM92.086,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193060,193060,-,LM92.075,OP,LM92.075,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193059,193059,-,LM92.049,OP,LM92.049,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193058,193058,-,LM92.036,OP,LM92.036,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193057,193057,-,LM92.027,OP,LM92.027,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193056,193056,-,LM92.018,OP,LM92.018,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193055,193055,-,LM92.016,OP,LM92.016,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193054,193054,-,LM92.015,OP,LM92.015,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193053,193053,-,LM92.010,OP,LM92.010,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193052,193052,-,LM92.007,OP,LM92.007,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193051,193051,-,LM92.006,OP,LM92.006,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193050,193050,-,LM92.005,OP,LM92.005,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193049,193049,-,LM89.125,OP,LM89.125,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193048,193048,-,LM89.115,OP,LM89.115,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193047,193047,-,LM89.114,OP,LM89.114,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193046,193046,-,LM88.125,OP,LM88.125,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193045,193045,-,LM88.114,OP,LM88.114,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193044,193044,-,LM87.045,YM89.118,LM87.045,YM89.118,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193043,193043,-,JPKY 16.005,ST87.070,JPKY16.005,ST87.070,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193042,193042,-,NCSU 240,YM89.210,NCSU240,YM89.210,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193041,193041,-,JPKY 5.019,OP,JPKY5.019,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193040,193040,-,JPKY 5.018,ST87.070,JPKY5.018,ST87.070,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193039,193039,-,ERU L.3.1,OP,ERUL.3.1,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193038,193038,-,EEY 2,JPKY 1.006,EEY2,JPKY1.006,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193037,193037,-,DLP 2247,YM88.030,DLP2247,YM88.030,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193036,193036,-,DLP 2247,DLP 1913,DLP2247,DLP1913,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193035,193035,-,DLP 2247,DLP 886,DLP2247,DLP886,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193034,193034,-,DLP 1913,YM88.030,DLP1913,YM88.030,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193033,193033,-,DLP 1913,RCB IN-262,DLP1913,RCBIN-262,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193032,193032,-,DLP 1913,OP,DLP1913,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193031,193031,-,DLP 886,YM88.030,DLP886,YM88.030,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193030,193030,-,DLP 886,RCB IN-262,DLP886,RCBIN-262,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193029,193029,-,CHXU 6.011,OP,CHXU6.011,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193028,193028,-,CHXU 2.002,OP,CHXU2.002,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193027,193027,-,CC92.474,OP,CC92.474,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193026,193026,-,CC92.316,OP,CC92.316,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193025,193025,-,CC92.302,OP,CC92.302,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193024,193024,-,CC92.085,OP,CC92.085,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193023,193023,-,CC92.082,OP,CC92.082,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193022,193022,-,CC92.035,OP,CC92.035,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193021,193021,-,CC92.013,OP,CC92.013,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193020,193020,-,CC92.010,OP,CC92.010,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193019,193019,-,CC92.005,OP,CC92.005,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193018,193018,-,CC92.004,OP,CC92.004,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193017,193017,-,CC92.003,OP,CC92.003,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193016,193016,-,CC92.002,OP,CC92.002,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193015,193015,-,CC90.166,OP,CC90.166,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193014,193014,-,CC89.222,OP,CC89.222,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193013,193013,-,CC89.212,OP,CC89.212,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193012,193012,-,CC89.207,SR89.280,CC89.207,SR89.280,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193011,193011,-,CC89.139,TN90.056,CC89.139,TN90.056,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193010,193010,-,CC89.102,YM89.158,CC89.102,YM89.158,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193009,193009,-,CC89.094,OP,CC89.094,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193008,193008,-,CC89.090,OP,CC89.090,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193007,193007,-,CC89.083,CC89.170,CC89.083,CC89.170,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193006,193006,-,BULK,OP,BULK,OP,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193005,193005,-,ARB 9996,YM89.168,ARB9996,YM89.168,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193004,193004,-,ARB 9996,YM88.030,ARB9996,YM88.030,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193003,193003,-,ARB 9996,DLP 1913,ARB9996,DLP1913,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193002,193002,-,ARB 9996,DLP 886,ARB9996,DLP886,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1993,193001,193001,-,ARB 552,YM88.030,ARB552,YM88.030,,,,,,JESPINOZA/LDIAZ/HMENDOZA,,Sweetpotato,,Peru
1992,490364,490364,AVRDC 23,CN 1661-62,PC 1990,CN1661-62,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490363,490363,AVRDC 96,I00003,PC 1991,I00003,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490362,490362,AVRDC 97,I00027,PC 1991,I00027,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490361,490361,AVRDC 98,I00216,PC 1991,I00216,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490360,490360,AVRDC 99,I00951,PC 1991,I00951,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490359,490359,IDN 1,B0059,OP,B0059,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490358,490358,IDN 2,B0264,OP,B0264,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490357,490357,IDN 3,B0102,OP,B0102,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490356,490356,IDN 4,B0265,OP,B0265,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490355,490355,IDN 5,B0216,OP,B0216,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490354,490354,IDN 6,B0274,OP,B0274,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490353,490353,AVRDC 95,I01134,PC 1991,I01134,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490352,490352,IDN 8,B0027,OP,B0027,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490351,490351,IDN 6,B0028,OP,B0028,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490350,490350,IDN 10,B0121,OP,B0121,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490349,490349,IDN 11,B0052,OP,B0052,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490348,490348,IDN 12,B0051,OP,B0051,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490347,490347,IDN 13,B0053,OP,B0053,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490346,490346,IDN 7,B0052,OP,B0052,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490345,490345,IDN 15,B0059,OP,B0059,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490344,490344,AVRDC 24,CN 1818-117,PC 1990,CN1818-117,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490343,490343,AVRDC 25,CN 1108-13,PC 1990,CN1108-13,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490342,490342,IDN 7,B0026,OP,B0026,OP,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,Indonesia
1992,490341,490341,AVRDC 26,CN 1840-284,PC 1990,CN1840-284,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490340,490340,AVRDC 72,CN 1836-163,PC 1991,CN1836-163,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490339,490339,AVRDC 74,I00487,PC 1991,I00487,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490338,490338,AVRDC 75,I00429,PC 1991,I00429,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490337,490337,AVRDC 76,I00494,PC 1991,I00494,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490336,490336,AVRDC 77,I00498,PC 1991,I00498,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490335,490335,AVRDC 78,I00524,PC 1991,I00524,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490334,490334,AVRDC 79,I00525,PC 1991,I00525,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490333,490333,AVRDC 80,I00614,PC 1991,I00614,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490332,490332,AVRDC 81,I00620,PC 1991,I00620,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490331,490331,AVRDC 82,I00719,PC 1991,I00719,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490330,490330,AVRDC 94,I00340,PC 1991,I00340,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490329,490329,AVRDC 84,I00732,PC 1991,I00732,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490328,490328,AVRDC 85,I00755,PC 1991,I00755,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490327,490327,AVRDC 86,I00762,PC 1991,I00762,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490326,490326,AVRDC 87,I00768,PC 1991,I00768,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490325,490325,AVRDC 88,I00781,PC 1991,I00781,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490324,490324,AVRDC 89,I00844,PC 1991,I00844,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490323,490323,AVRDC 90,I00871,PC 1991,I00871,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490322,490322,AVRDC 91,I00925,PC 1991,I00925,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490321,490321,AVRDC 92,I00934,PC 1991,I00934,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490320,490320,AVRDC 93,I00938,PC 1991,I00938,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490319,490319,AVRDC 83,I00731,PC 1991,I00731,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490318,490318,AVRDC 73,I00457,PC 1991,I00457,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490317,490317,AVRDC 51,CN 1823-77,PC 1990,CN1823-77,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490316,490316,AVRDC 52,CN 1489-89,PC 1990,CN1489-89,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490315,490315,AVRDC 53,CN 1747-88,PC 1990,CN1747-88,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490314,490314,AVRDC 54,CN 1656-37,PC 1990,CN1656-37,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490313,490313,AVRDC 55,CN 1688-116,PC 1990,CN1688-116,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490312,490312,AVRDC 56,CN 1661-15,PC 1990,CN1661-15,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490311,490311,AVRDC 57,I00112,PC 1991,I00112,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490310,490310,AVRDC 58,I00216,PC 1991,I00216,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490309,490309,AVRDC 59,I00345,PC 1991,I00345,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490308,490308,AVRDC 60,I00613,PC 1991,I00613,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490307,490307,AVRDC 50,CN 1232-9,PC 1990,CN1232-9,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490306,490306,AVRDC 62,I00890,PC 1991,I00890,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490305,490305,AVRDC 63,I00932,PC 1991,I00932,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490304,490304,AVRDC 64,I00933,PC 1991,I00933,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490303,490303,AVRDC 65,I00934,PC 1991,I00934,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490302,490302,AVRDC 66,I01114,PC 1991,I01114,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490301,490301,AVRDC 67,I01174,PC 1991,I01174,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490300,490300,AVRDC 68,I01182,PC 1991,I01182,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490299,490299,AVRDC 69,I00949,PC 1991,I00949,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490298,490298,AVRDC 70,I01189,PC 1991,I01189,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490297,490297,AVRDC 71,CN 1747-88,PC 1991,CN1747-88,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490296,490296,AVRDC 61,I00835,PC 1991,I00835,PC1991,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490295,490295,AVRDC 27,CN 1840-253,PC 1990,CN1840-253,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490294,490294,AVRDC 28,CN 1842-195,PC 1990,CN1842-195,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490293,490293,AVRDC 29,CN 1517-142,PC 1990,CN1517-142,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490292,490292,AVRDC 30,I00057,PC 1990,I00057,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,FEMALE=TN57=I00165?,"Taiwan, Province of China"
1992,490291,490291,AVRDC 31,I01220,PC 1990,I01220,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,FEMALE=TN67,"Taiwan, Province of China"
1992,490290,490290,AVRDC 32,CN 1757-40,PC 1990,CN1757-40,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490289,490289,AVRDC 33,CN 1843-341,PC 1990,CN1843-341,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490288,490288,AVRDC 34,I00928,PC 1990,I00928,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490287,490287,AVRDC 35,I00934,PC 1990,I00934,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490286,490286,AVRDC 36,CN 1747-20,PC 1990,CN1747-20,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490285,490285,AVRDC 37,CN 1732-4,PC 1990,CN1732-4,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
1992,490284,490284,AVRDC 49,CN 1618-461,PC 1990,CN1618-461,PC1990,,,,,,DREYNOSO/ECAREY,,Sweetpotato,,"Taiwan, Province of China"
