Author,ScoreBand_key,MarkerType,Locus_key,MarkerOriginalName,AT,MarkerSize,BreedCode_key,Result,Specie,Electrophoresis,Coment,Image,Lane
Huamani2011,12077,DART,B793,spPt-709602,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12078,DART,B794,spPt-710115,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12079,DART,B795,spPt-710421,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12080,DART,B796,spPt-710962,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12081,DART,B797,spPt-710998,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12082,DART,B798,spPt-711065,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12083,DART,B799,spPt-711129,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12084,DART,B800,spPt-711215,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12085,DART,B801,spPt-757006,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12086,DART,B802,spPt-757186,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12087,DART,B803,spPt-757292,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12088,DART,B804,spPt-757511,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12089,DART,B805,spPt-757530,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12090,DART,B806,spPt-757649,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12091,DART,B807,spPt-757822,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12092,DART,B808,spPt-757941,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12093,DART,B809,spPt-758243,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12094,DART,B810,spPt-758403,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12095,DART,B811,spPt-758405,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12096,DART,B812,spPt-758453,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12097,DART,B813,spPt-758616,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12098,DART,B814,spPt-758645,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12099,DART,B815,spPt-758879,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12100,DART,B816,spPt-758949,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12101,DART,B817,spPt-759180,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12102,DART,B818,spPt-759439,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12103,DART,B819,spPt-759560,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12104,DART,B820,spPt-759654,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12105,DART,B821,spPt-759675,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12106,DART,B822,spPt-759833,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12107,DART,B823,spPt-760059,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12108,DART,B824,spPt-760100,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12109,DART,B825,spPt-760178,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12110,DART,B826,spPt-707814,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12111,DART,B827,spPt-708330,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12112,DART,B828,spPt-708478,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12113,DART,B829,spPt-708730,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12114,DART,B830,spPt-709535,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12115,DART,B831,spPt-709869,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12116,DART,B832,spPt-709879,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12117,DART,B833,spPt-709897,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12118,DART,B834,spPt-710130,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12119,DART,B835,spPt-710288,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12120,DART,B836,spPt-710426,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12121,DART,B837,spPt-710443,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12122,DART,B838,spPt-756876,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12123,DART,B839,spPt-758385,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12124,DART,B840,spPt-758571,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12125,DART,B841,spPt-759504,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12126,DART,B842,spPt-760244,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12127,DART,B843,spPt-710688,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12128,DART,B844,spPt-760405,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12129,DART,B845,spPt-710326,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12130,DART,B846,spPt-758433,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12131,DART,B847,spPt-759003,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12132,DART,B848,spPt-711286,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12133,DART,B849,spPt-758714,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12134,DART,B850,spPt-758444,,,VJ08.364,X,Ipomoea batatas,,,,
Huamani2011,12135,DART,B851,spPt-759364,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12136,DART,B852,spPt-709290,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12137,DART,B853,spPt-707642,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12138,DART,B854,spPt-759259,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12139,DART,B855,spPt-757161,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12140,DART,B856,spPt-757920,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12141,DART,B857,spPt-760377,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12142,DART,B858,spPt-757560,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12143,DART,B859,spPt-759826,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12144,DART,B860,spPt-757300,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12145,DART,B861,spPt-757725,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12146,DART,B862,spPt-710345,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12147,DART,B863,spPt-757493,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12148,DART,B864,spPt-758998,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12149,DART,B865,spPt-759588,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12150,DART,B866,spPt-709971,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12151,DART,B867,spPt-709998,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12152,DART,B868,spPt-758425,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12153,DART,B869,spPt-759415,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12154,DART,B870,spPt-759706,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12155,DART,B871,spPt-760162,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12156,DART,B872,spPt-758981,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12157,DART,B873,spPt-756928,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12158,DART,B874,spPt-707777,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12159,DART,B875,spPt-756970,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12160,DART,B876,spPt-758978,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12161,DART,B877,spPt-758558,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12162,DART,B878,spPt-757570,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12163,DART,B879,spPt-757011,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12164,DART,B880,spPt-708838,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12165,DART,B881,spPt-709713,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12166,DART,B882,spPt-708543,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12167,DART,B883,spPt-711046,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12168,DART,B884,spPt-757358,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12169,DART,B885,spPt-709132,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12170,DART,B886,spPt-756857,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12171,DART,B887,spPt-707789,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12172,DART,B888,spPt-707820,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12173,DART,B889,spPt-708226,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12174,DART,B890,spPt-708227,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12175,DART,B891,spPt-708281,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12176,DART,B892,spPt-708694,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12177,DART,B893,spPt-708790,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12178,DART,B894,spPt-709045,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12179,DART,B895,spPt-709495,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12180,DART,B896,spPt-709975,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12181,DART,B897,spPt-709986,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12182,DART,B898,spPt-710142,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12183,DART,B899,spPt-710410,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12184,DART,B900,spPt-710864,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12185,DART,B901,spPt-710930,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12186,DART,B902,spPt-711062,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12187,DART,B903,spPt-711223,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12188,DART,B904,spPt-757048,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12189,DART,B905,spPt-757311,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12190,DART,B906,spPt-757374,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12191,DART,B907,spPt-757450,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12192,DART,B908,spPt-757556,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12193,DART,B909,spPt-757638,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12194,DART,B910,spPt-757767,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12195,DART,B911,spPt-757780,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12196,DART,B912,spPt-758115,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12197,DART,B913,spPt-758173,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12198,DART,B914,spPt-758244,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12199,DART,B915,spPt-758265,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12200,DART,B916,spPt-758527,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12201,DART,B917,spPt-758707,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12202,DART,B918,spPt-758852,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12203,DART,B919,spPt-759081,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12204,DART,B920,spPt-759174,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12205,DART,B921,spPt-759208,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12206,DART,B922,spPt-759314,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12207,DART,B923,spPt-759340,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12208,DART,B924,spPt-759397,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12209,DART,B925,spPt-759521,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12210,DART,B926,spPt-759553,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12211,DART,B927,spPt-759619,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12212,DART,B928,spPt-759752,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12213,DART,B929,spPt-759755,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12214,DART,B930,spPt-759779,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12215,DART,B931,spPt-759799,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12216,DART,B932,spPt-759854,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12217,DART,B933,spPt-759913,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12218,DART,B934,spPt-760140,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12219,DART,B935,spPt-760231,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12220,DART,B936,spPt-760291,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12221,DART,B937,spPt-760411,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12222,DART,B938,spPt-707546,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12223,DART,B939,spPt-707585,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12224,DART,B940,spPt-707639,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12225,DART,B941,spPt-707676,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12226,DART,B942,spPt-707791,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12227,DART,B943,spPt-707878,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12228,DART,B944,spPt-707971,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12229,DART,B945,spPt-708177,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12230,DART,B946,spPt-708196,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12231,DART,B947,spPt-708277,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12232,DART,B948,spPt-708494,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12233,DART,B949,spPt-709118,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12234,DART,B950,spPt-711038,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12235,DART,B951,spPt-711219,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12236,DART,B952,spPt-757401,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12237,DART,B953,spPt-757486,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12238,DART,B954,spPt-757772,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12239,DART,B955,spPt-758027,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12240,DART,B956,spPt-758081,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12241,DART,B957,spPt-758863,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12242,DART,B958,spPt-710056,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12243,DART,B959,spPt-710526,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12244,DART,B960,spPt-757604,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12245,DART,B961,spPt-709629,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12246,DART,B962,spPt-709490,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12247,DART,B963,spPt-757832,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12248,DART,B964,spPt-759023,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12249,DART,B965,spPt-759570,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12250,DART,B966,spPt-711137,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12251,DART,B967,spPt-760484,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12252,DART,B968,spPt-708513,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12253,DART,B969,spPt-758839,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12254,DART,B970,spPt-711185,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12255,DART,B971,spPt-757532,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12256,DART,B972,spPt-707938,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12257,DART,B973,spPt-709718,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12258,DART,B974,spPt-709904,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12259,DART,B975,spPt-710753,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12260,DART,B976,spPt-759642,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12261,DART,B977,spPt-759888,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12262,DART,B978,spPt-757040,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12263,DART,B979,spPt-757183,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12264,DART,B980,spPt-757756,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12265,DART,B981,spPt-758780,,,VJ08.364,X,Ipomoea batatas,,,,
Huamani2011,12266,DART,B982,spPt-759544,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12267,DART,B983,spPt-759287,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12268,DART,B984,spPt-760317,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12269,DART,B985,spPt-710092,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12270,DART,B986,spPt-758256,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12271,DART,B987,spPt-710877,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12272,DART,B988,spPt-757232,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12273,DART,B989,spPt-710438,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12274,DART,B990,spPt-710628,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12275,DART,B991,spPt-709408,,,VJ08.364,-,Ipomoea batatas,,,,
Huamani2011,12276,DART,B992,spPt-707679,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12277,DART,B993,spPt-758082,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12278,DART,B994,spPt-707544,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12279,DART,B995,spPt-707763,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12280,DART,B996,spPt-707831,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12281,DART,B997,spPt-707879,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12282,DART,B998,spPt-708397,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12283,DART,B999,spPt-708747,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12284,DART,B1000,spPt-708887,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12285,DART,B1001,spPt-709062,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12286,DART,B1002,spPt-709085,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12287,DART,B1003,spPt-709125,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12288,DART,B1004,spPt-709212,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12289,DART,B1005,spPt-709239,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12290,DART,B1006,spPt-709444,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12291,DART,B1007,spPt-709564,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12292,DART,B1008,spPt-709606,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12293,DART,B1009,spPt-709630,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12294,DART,B1010,spPt-709631,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12295,DART,B1011,spPt-709633,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12296,DART,B1012,spPt-710078,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12297,DART,B1013,spPt-710088,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12298,DART,B1014,spPt-710423,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12299,DART,B1015,spPt-710509,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12300,DART,B1016,spPt-710693,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12301,DART,B1017,spPt-710860,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12302,DART,B1018,spPt-710978,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12303,DART,B1019,spPt-711138,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12304,DART,B1020,spPt-711213,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12305,DART,B1021,spPt-756696,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12306,DART,B1022,spPt-756814,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12307,DART,B1023,spPt-757100,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12308,DART,B1024,spPt-757482,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12309,DART,B1025,spPt-757626,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12310,DART,B1026,spPt-757890,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12311,DART,B1027,spPt-758397,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12312,DART,B1028,spPt-758568,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12313,DART,B1029,spPt-758787,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12314,DART,B1030,spPt-758926,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12315,DART,B1031,spPt-758974,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12316,DART,B1032,spPt-759069,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12317,DART,B1033,spPt-759140,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12318,DART,B1034,spPt-759268,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12319,DART,B1035,spPt-759327,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12320,DART,B1036,spPt-759812,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12321,DART,B1037,spPt-759901,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12322,DART,B1038,spPt-760129,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12323,DART,B1039,spPt-760260,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12324,DART,B1040,spPt-760271,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12325,DART,B1041,spPt-760382,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12326,DART,B1042,spPt-707728,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12327,DART,B1043,spPt-707800,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12328,DART,B1044,spPt-708183,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12329,DART,B1045,spPt-708283,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12330,DART,B1046,spPt-709036,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12331,DART,B1047,spPt-709300,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12332,DART,B1048,spPt-709311,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12333,DART,B1049,spPt-709399,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12334,DART,B1050,spPt-709601,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12335,DART,B1051,spPt-709821,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12336,DART,B1052,spPt-710598,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12337,DART,B1053,spPt-757452,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12338,DART,B1054,spPt-757912,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12339,DART,B1055,spPt-758047,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12340,DART,B1056,spPt-758474,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12341,DART,B1057,spPt-759465,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12342,DART,B1058,spPt-759647,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12343,DART,B1059,spPt-759769,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12344,DART,B1060,spPt-708788,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12345,DART,B1061,spPt-760480,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12346,DART,B1062,spPt-710391,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12347,DART,B1063,spPt-758014,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12348,DART,B1064,spPt-758834,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12349,DART,B1065,spPt-760149,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12350,DART,B1066,spPt-708607,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12351,DART,B1067,spPt-710987,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12352,DART,B1068,spPt-759911,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12353,DART,B1069,spPt-760238,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12354,DART,B1070,spPt-708875,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12355,DART,B1071,spPt-710568,,,VJ08.364,0,Ipomoea batatas,,,,
Huamani2011,12356,DART,B1072,spPt-757734,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12357,DART,B1073,spPt-709670,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12358,DART,B1074,spPt-709003,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12359,DART,B1075,spPt-709394,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12360,DART,B1076,spPt-759897,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12361,DART,B1077,spPt-760132,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12362,DART,B1078,spPt-710577,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12363,DART,B1079,spPt-709679,,,VJ08.364,1,Ipomoea batatas,,,,
Huamani2011,12364,DART,B1080,spPt-757212,,,VJ08.364,X,Ipomoea batatas,,,,
